id,section,topic,status,reason,duplicate_of
TCS_VER_242,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_243,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_244,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_245,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_246,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_247,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_248,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_249,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_250,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_251,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_252,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_253,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_254,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_255,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_256,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_257,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_258,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_259,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_260,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_261,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_262,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_263,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_264,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_265,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_266,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_267,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_269,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_270,Verbal Ability,Sentence Improvement,KEPT,curated_representative,
TCS_VER_271,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_272,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_273,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_274,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_275,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_276,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_277,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_278,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_279,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_280,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_282,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_283,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_284,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_285,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_286,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_287,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_288,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_289,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_290,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_291,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_292,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_293,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_294,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_295,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_296,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_297,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_298,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_299,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_300,Verbal Ability,Word Analogy,KEPT,curated_representative,
TCS_VER_301,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_302,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_303,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_304,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_305,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_306,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_307,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_308,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_309,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_310,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_311,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_312,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_313,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_314,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_315,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_316,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_317,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_318,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_319,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_320,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_321,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_322,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_323,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_324,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_325,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_326,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_327,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_328,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_330,Verbal Ability,Error Spotting,KEPT,curated_representative,
TCS_VER_331,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_332,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_333,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_334,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_335,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_337,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_338,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_339,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_340,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_341,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_342,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_343,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_344,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_345,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_346,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_347,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_348,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_349,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_350,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_351,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_352,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_353,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_354,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_355,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_356,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_357,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_358,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_359,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_360,Verbal Ability,One Word Substitution,KEPT,curated_representative,
TCS_VER_361,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_362,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_363,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_364,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_365,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_366,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_367,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_368,Verbal Ability,Reading Comprehension,KEPT,curated_representative,
TCS_VER_370,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_371,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_372,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_373,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_374,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_375,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_376,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_377,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_378,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_379,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_380,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_381,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_382,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_383,Verbal Ability,Cloze Test,KEPT,curated_representative,
TCS_VER_384,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_389,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_394,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_395,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_396,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_397,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_398,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_399,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_400,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_401,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_402,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_403,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_404,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_405,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_406,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_407,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_408,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_409,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_410,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_411,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_412,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_413,Verbal Ability,Miscellaneous,KEPT,curated_representative,
TCS_VER_415,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_416,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_418,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_419,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_420,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_421,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_423,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_425,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_426,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_427,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_428,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_429,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_430,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_431,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_432,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_433,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_434,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_435,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_436,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_437,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_438,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_439,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_440,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_441,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_442,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_443,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_444,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_445,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_446,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_447,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_448,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_449,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_450,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_451,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_452,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_453,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_454,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_458,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_459,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_460,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_461,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_462,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_463,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_464,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_465,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_466,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_467,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_468,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_469,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_470,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_471,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_472,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_473,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_474,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_475,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_476,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_477,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_478,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_479,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_480,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_481,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_482,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_483,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_484,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_485,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_486,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_487,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_488,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_489,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_490,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_491,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_492,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_493,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_494,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_495,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_496,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_497,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_498,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_499,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_500,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_501,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_502,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_503,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_504,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_505,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_506,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_507,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_508,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_509,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_510,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_511,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_512,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_513,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_514,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_515,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_516,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_518,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_519,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_520,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_522,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_523,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_530,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_536,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_540,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_543,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_552,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_559,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_562,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_564,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_566,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_572,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_573,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_578,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_582,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_585,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_587,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_589,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_591,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_592,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_594,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_606,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_608,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_609,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_610,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_613,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_614,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_619,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_631,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_633,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_634,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_635,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_637,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_640,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_642,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_643,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_644,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_645,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_646,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_647,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_649,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_650,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_652,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_653,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_657,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_661,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_662,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_663,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_664,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_665,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_668,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_671,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_672,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_673,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_674,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_675,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_676,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_677,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_678,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_679,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_680,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_681,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_682,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_683,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_684,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_685,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_686,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_687,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_688,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_689,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_690,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_691,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_692,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_693,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_694,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_695,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_696,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_697,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_698,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_699,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_VER_700,Verbal Ability,Vocabulary,KEPT,curated_representative,
TCS_LOG_003,Logical Reasoning,Series,REMOVED,topic_coverage_selection,
TCS_LOG_019,Logical Reasoning,Series,REMOVED,topic_coverage_selection,
TCS_LOG_027,Logical Reasoning,Coding-Decoding,REMOVED,topic_coverage_selection,
TCS_LOG_042,Logical Reasoning,Coding-Decoding,REMOVED,topic_coverage_selection,
TCS_LOG_049,Logical Reasoning,Blood Relations,REMOVED,topic_coverage_selection,
TCS_LOG_073,Logical Reasoning,Syllogisms,REMOVED,topic_coverage_selection,
TCS_LOG_093,Logical Reasoning,Direction Sense,REMOVED,topic_coverage_selection,
TCS_LOG_101,Logical Reasoning,Analogies,REMOVED,topic_coverage_selection,
TCS_LOG_104,Logical Reasoning,Analogies,REMOVED,topic_coverage_selection,
TCS_LOG_126,Logical Reasoning,Classification,REMOVED,topic_coverage_selection,
TCS_LOG_162,Logical Reasoning,Puzzles,REMOVED,topic_coverage_selection,
TCS_LOG_250,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_254,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_295,Logical Reasoning,Logical,REMOVED,near_duplicate,TCS_LOG_292
TCS_LOG_316,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_328,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_329,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_330,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_331,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_342,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_381,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_388,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_396,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_431,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_432,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_435,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_441,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_481,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_508,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_517,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_518,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_519,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_520,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_521,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_522,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_523,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_524,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_525,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_526,Logical Reasoning,Logical,REMOVED,topic_coverage_selection,
TCS_LOG_527,Logical Reasoning,Logical,REMOVED,exact_or_formatting_duplicate,TCS_LOG_517
